vehiculo,year,partida,coste_partida_eur,coste_total_eur,pct_partida
tren de carretera,2020,amortización del vehículo,12764.72,124423.65000000001,0.1025907855942178
tren de carretera,2020,combustible,37004.29,124423.65000000001,0.2974055977300135
tren de carretera,2020,consumo de disolución de urea,1895.6,124423.65000000001,0.015235045748939207
tren de carretera,2020,costes fiscales,830.97,124423.65000000001,0.006678553474359577
tren de carretera,2020,dietas,14485.16,124423.65000000001,0.11641806039285939
tren de carretera,2020,financiación del vehículo,1696.96,124423.65000000001,0.013638564694091516
tren de carretera,2020,mantenimiento,2072.28,124423.65000000001,0.01665503302627756
tren de carretera,2020,nan,7593.93,124423.65000000001,0.0610328502660065
tren de carretera,2020,neumáticos,4429.01,124423.65000000001,0.035596206991195
tren de carretera,2020,peajes,1953.06,124423.65000000001,0.015696855059307454
tren de carretera,2020,personal de conducción - salarios,30464.97,124423.65000000001,0.24484870842480508
tren de carretera,2020,reparaciones,3345.3,124423.65000000001,0.026886367664025287
tren de carretera,2020,seguros,5887.4,124423.65000000001,0.04731737093390203
tren de carretera,2021,amortización del vehículo,12893.4,131468.05,0.0980724974623112
tren de carretera,2021,combustible,42272.43,131468.05,0.3215414695813926
tren de carretera,2021,consumo de disolución de urea,1937.31,131468.05,0.014735975775102774
tren de carretera,2021,costes fiscales,837.12,131468.05,0.006367478638345972
tren de carretera,2021,dietas,14756.0,131468.05,0.11224019828391767
tren de carretera,2021,financiación del vehículo,1756.48,131468.05,0.013360508503777156
tren de carretera,2021,mantenimiento,2117.88,131468.05,0.016109465379611245
tren de carretera,2021,nan,8023.87,131468.05,0.0610328517080766
tren de carretera,2021,neumáticos,4514.5,131468.05,0.034339141715420594
tren de carretera,2021,peajes,1967.52,131468.05,0.014965765446433564
tren de carretera,2021,personal de conducción - salarios,31034.57,131468.05,0.2360616895131555
tren de carretera,2021,reparaciones,3418.89,131468.05,0.026005481940288917
tren de carretera,2021,seguros,5938.08,131468.05,0.04516747605216629
tren de carretera,2022,amortización del vehículo,13311.17,156421.74,0.08509795377547905
tren de carretera,2022,combustible,63311.57,156421.74,0.4047491736123125
tren de carretera,2022,consumo de disolución de urea,2011.75,156421.74,0.01286106394162346
tren de carretera,2022,costes fiscales,886.47,156421.74,0.0056671789995431585
tren de carretera,2022,dietas,14967.38,156421.74,0.09568606000674842
tren de carretera,2022,financiación del vehículo,2156.23,156421.74,0.01378472071720977
tren de carretera,2022,mantenimiento,2199.24,156421.74,0.014059682496819175
tren de carretera,2022,nan,9546.87,156421.74,0.061032884559396934
tren de carretera,2022,neumáticos,4921.15,156421.74,0.03146078032375806
tren de carretera,2022,peajes,2083.49,156421.74,0.01331969584279014
tren de carretera,2022,personal de conducción - salarios,31481.03,156421.74,0.20125738276533683
tren de carretera,2022,reparaciones,3550.29,156421.74,0.022696909010218147
tren de carretera,2022,seguros,5995.1,156421.74,0.038326513948764414
tren de carretera,2023,amortización del vehículo,13782.51,153423.7,0.08983299190411911
tren de carretera,2023,combustible,55540.61,153423.7,0.3620080209250591
tren de carretera,2023,consumo de disolución de urea,2138.92,153423.7,0.013941262008411998
tren de carretera,2023,costes fiscales,942.3,153423.7,0.006141815117221132
tren de carretera,2023,dietas,15506.67,153423.7,0.10107089061207622
tren de carretera,2023,financiación del vehículo,3601.5,153423.7,0.023474209004215124
tren de carretera,2023,mantenimiento,2338.26,153423.7,0.015240539760154397
tren de carretera,2023,nan,9363.89,153423.7,0.0610328782319811
tren de carretera,2023,neumáticos,5414.33,153423.7,0.03529004971200668
tren de carretera,2023,peajes,2214.72,153423.7,0.014435318663283441
tren de carretera,2023,personal de conducción - salarios,32615.33,153423.7,0.21258338835525412
tren de carretera,2023,reparaciones,3774.72,153423.7,0.02460323926485934
tren de carretera,2023,seguros,6189.94,153423.7,0.04034539644135814
tren de carretera,2024,amortización del vehículo,14101.48,153674.75,0.09176185417578359
tren de carretera,2024,combustible,51683.3,153674.75,0.33631614822864525
tren de carretera,2024,consumo de disolución de urea,2230.79,153674.75,0.014516307981630033
tren de carretera,2024,costes fiscales,971.17,153674.75,0.006319645875460998
tren de carretera,2024,dietas,16331.91,153674.75,0.10627581954745331
tren de carretera,2024,financiación del vehículo,3700.16,153674.75,0.024077865752181148
tren de carretera,2024,mantenimiento,2438.7,153674.75,0.01586923030621491
tren de carretera,2024,nan,9379.21,153674.75,0.061032863238755876
tren de carretera,2024,neumáticos,5563.49,153674.75,0.036203019689311354
tren de carretera,2024,peajes,2282.59,153674.75,0.014853383525920817
tren de carretera,2024,personal de conducción - salarios,34351.12,153674.75,0.22353132183393826
tren de carretera,2024,reparaciones,3936.81,153674.75,0.025617806438598404
tren de carretera,2024,seguros,6704.02,153674.75,0.04362473340610608
vehículo articulado de carga general,2017,amortización del vehículo,15616.61,124657.95999999999,0.12527567433319142
vehículo articulado de carga general,2017,combustible,34735.95,124657.95999999999,0.27865007577534556
vehículo articulado de carga general,2017,consumo de disolución de urea,1638.71,124657.95999999999,0.013145650706942421
vehículo articulado de carga general,2017,costes fiscales,747.9,124657.95999999999,0.005999616871638201
vehículo articulado de carga general,2017,dietas,13804.41,124657.95999999999,0.11073829541250314
vehículo articulado de carga general,2017,financiación del vehículo,2710.22,124657.95999999999,0.021741251019991022
vehículo articulado de carga general,2017,mantenimiento,1787.55,124657.95999999999,0.014339637837808353
vehículo articulado de carga general,2017,nan,7608.23,124657.95999999999,0.06103284539551265
vehículo articulado de carga general,2017,neumáticos,5396.23,124657.95999999999,0.043288290615376666
vehículo articulado de carga general,2017,peajes,1888.49,124657.95999999999,0.015149373533787976
vehículo articulado de carga general,2017,personal de conducción - salarios,29034.38,124657.95999999999,0.23291236275645777
vehículo articulado de carga general,2017,reparaciones,3518.88,124657.95999999999,0.02822828161153929
vehículo articulado de carga general,2017,seguros,6170.4,124657.95999999999,0.049498644129905546
vehículo articulado de carga general,2018,amortización del vehículo,15791.76,129684.4,0.1217706987116415
vehículo articulado de carga general,2018,combustible,38405.88,129684.4,0.29614880432804563
vehículo articulado de carga general,2018,consumo de disolución de urea,1669.0,129684.4,0.012869705222833278
vehículo articulado de carga general,2018,costes fiscales,761.18,129684.4,0.0058694800608245865
vehículo articulado de carga general,2018,dietas,14069.92,129684.4,0.10849354278540828
vehículo articulado de carga general,2018,financiación del vehículo,2464.83,129684.4,0.019006372393287087
vehículo articulado de carga general,2018,mantenimiento,1820.61,129684.4,0.014038774131661172
vehículo articulado de carga general,2018,nan,7915.01,129684.4,0.06103286131562471
vehículo articulado de carga general,2018,neumáticos,5416.49,129684.4,0.04176670439929552
vehículo articulado de carga general,2018,peajes,1922.05,129684.4,0.014820980781034573
vehículo articulado de carga general,2018,personal de conducción - salarios,29592.97,129684.4,0.22819221124514594
vehículo articulado de carga general,2018,reparaciones,3583.95,129684.4,0.027635937707233868
vehículo articulado de carga general,2018,seguros,6270.75,129684.4,0.04835392691796392
vehículo articulado de carga general,2019,amortización del vehículo,15935.36,130371.89,0.12223002980166968
vehículo articulado de carga general,2019,combustible,37835.93,130371.89,0.2902153984267621
vehículo articulado de carga general,2019,consumo de disolución de urea,1696.11,130371.89,0.013009783013807653
vehículo articulado de carga general,2019,costes fiscales,774.43,130371.89,0.00594016087363618
vehículo articulado de carga general,2019,dietas,14287.34,130371.89,0.10958911464733694
vehículo articulado de carga general,2019,financiación del vehículo,2588.17,130371.89,0.01985220893859865
vehículo articulado de carga general,2019,mantenimiento,1850.16,130371.89,0.014191402763279723
vehículo articulado de carga general,2019,nan,7956.97,130371.89,0.06103286529020942
vehículo articulado de carga general,2019,neumáticos,5388.17,130371.89,0.041329231324329196
vehículo articulado de carga general,2019,peajes,1955.51,130371.89,0.014999475730542835
vehículo articulado de carga general,2019,personal de conducción - salarios,30051.09,130371.89,0.23050283308771546
vehículo articulado de carga general,2019,reparaciones,3642.18,130371.89,0.027936850497450025
vehículo articulado de carga general,2019,seguros,6410.47,130371.89,0.04917064560466217
vehículo articulado de carga general,2020,amortización del vehículo,16073.84,126751.42,0.12681388500420746
vehículo articulado de carga general,2020,combustible,33640.26,126751.42,0.265403417176707
vehículo articulado de carga general,2020,consumo de disolución de urea,1723.27,126751.42,0.013595666226066738
vehículo articulado de carga general,2020,costes fiscales,773.46,126751.42,0.006102180157034927
vehículo articulado de carga general,2020,dietas,14485.16,126751.42,0.11428006092555018
vehículo articulado de carga general,2020,financiación del vehículo,2436.11,126751.42,0.01921958744130835
vehículo articulado de carga general,2020,mantenimiento,1879.83,126751.42,0.014830839764950957
vehículo articulado de carga general,2020,nan,7736.0,126751.42,0.06103284681149923
vehículo articulado de carga general,2020,neumáticos,5462.52,126751.42,0.04309632191891815
vehículo articulado de carga general,2020,peajes,1953.06,126751.42,0.015408584771673563
vehículo articulado de carga general,2020,personal de conducción - salarios,30464.97,126751.42,0.24035210019737846
vehículo articulado de carga general,2020,reparaciones,3700.47,126751.42,0.029194702512997488
vehículo articulado de carga general,2020,seguros,6422.47,126751.42,0.050669807091707535
vehículo articulado de carga general,2021,amortización del vehículo,16234.0,133372.3,0.12171942749731392
vehículo articulado de carga general,2021,combustible,38429.48,133372.3,0.288136891993315
vehículo articulado de carga general,2021,consumo de disolución de urea,1761.18,133372.3,0.013204990841426595
vehículo articulado de carga general,2021,costes fiscales,779.18,133372.3,0.0058421426338152675
vehículo articulado de carga general,2021,dietas,14756.0,133372.3,0.11063766614206999
vehículo articulado de carga general,2021,financiación del vehículo,2521.56,133372.3,0.018906174670452563
vehículo articulado de carga general,2021,mantenimiento,1921.14,133372.3,0.01440434033153811
vehículo articulado de carga general,2021,nan,8140.1,133372.3,0.061032913131137435
vehículo articulado de carga general,2021,neumáticos,5567.93,133372.3,0.04174727435906857
vehículo articulado de carga general,2021,peajes,1967.52,133372.3,0.014752088702076819
vehículo articulado de carga general,2021,personal de conducción - salarios,31034.57,133372.3,0.23269127097605727
vehículo articulado de carga general,2021,reparaciones,3781.89,133372.3,0.028355887991734417
vehículo articulado de carga general,2021,seguros,6477.75,133372.3,0.048568930729994166
vehículo articulado de carga general,2022,amortización del vehículo,16748.16,156679.74,0.10689422895391582
vehículo articulado de carga general,2022,combustible,57555.97,156679.74,0.3673478779068692
vehículo articulado de carga general,2022,consumo de disolución de urea,1828.87,156679.74,0.011672664251293754
vehículo articulado de carga general,2022,costes fiscales,825.12,156679.74,0.005266283949667009
vehículo articulado de carga general,2022,dietas,14967.38,156679.74,0.09552849653694856
vehículo articulado de carga general,2022,financiación del vehículo,3095.43,156679.74,0.019756415219989516
vehículo articulado de carga general,2022,mantenimiento,1995.0,156679.74,0.012732980026645437
vehículo articulado de carga general,2022,nan,9562.61,156679.74,0.06103284317423555
vehículo articulado de carga general,2022,neumáticos,6069.51,156679.74,0.03873832060226805
vehículo articulado de carga general,2022,peajes,2083.49,156679.74,0.013297762684569172
vehículo articulado de carga general,2022,personal de conducción - salarios,31481.03,156679.74,0.20092597804923598
vehículo articulado de carga general,2022,reparaciones,3927.21,156679.74,0.025065206260873295
vehículo articulado de carga general,2022,seguros,6539.96,156679.74,0.041740942383488765
vehículo articulado de carga general,2023,amortización del vehículo,17326.69,155355.25,0.11152947840513919
vehículo articulado de carga general,2023,combustible,50491.47,155355.25,0.3250065253668608
vehículo articulado de carga general,2023,consumo de disolución de urea,1944.47,155355.25,0.012516281232851803
vehículo articulado de carga general,2023,costes fiscales,877.1,155355.25,0.005645769936967048
